Status,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Age_at_enrollment,Curricular_units_2nd_sem_enrolled,Curricular_units_1st_sem_enrolled,Admission_grade,Curricular_units_2nd_sem_evaluations,Previous_qualification_grade,Curricular_units_2nd_sem_without_evaluations
0,0,0.0,0,0.0,20,5,5,119.9,5,130.0,5
0,4,11.2,3,11.25,25,6,6,140.0,14,140.0,0
0,1,14.0,3,10.666666666666666,24,5,5,100.0,5,143.0,0
1,5,13.4,4,11.75,20,5,5,132.4,5,125.0,0
0,0,0.0,0,0.0,20,5,5,137.1,5,136.0,0
1,6,14.125,6,12.666666666666666,18,6,6,138.1,8,157.0,0
1,6,15.666666666666666,5,14.0,22,6,6,109.7,6,116.0,0
0,0,0.0,0,0.0,41,6,6,128.2,12,113.0,0
0,0,0.0,2,11.5,19,5,5,117.8,10,130.0,0
1,5,12.8,6,12.0,21,6,6,150.0,12,150.0,0
0,6,16.666666666666668,6,16.428571428571427,30,6,6,160.0,7,110.0,0
1,7,13.207142857142856,5,13.336000000000002,21,8,7,104.5,9,101.0,0
1,6,14.0,7,14.666666666666666,21,6,7,100.0,8,133.1,0
1,7,14.115714285714288,7,14.115714285714288,18,8,8,132.5,8,138.0,0
1,6,13.11111111111111,6,14.857142857142858,19,6,6,123.3,10,138.0,0
1,6,13.714285714285714,6,13.833333333333334,18,6,6,128.9,10,141.0,0
0,2,12.0,2,10.0,18,5,5,120.1,14,133.0,0
1,6,12.415,6,12.415,24,8,8,160.0,15,100.0,0
1,6,13.428571428571429,5,14.428571428571429,23,6,6,150.0,7,150.0,0
1,7,14.312857142857142,7,14.312857142857142,18,8,8,124.0,8,129.0,0
1,5,13.4,4,12.0,20,5,5,120.4,6,133.0,0
1,6,13.714285714285714,6,13.833333333333334,18,6,6,131.6,7,133.0,0
1,6,12.142857142857142,6,12.166666666666666,20,6,6,104.2,7,107.0,0
1,5,13.6,5,13.2,22,6,6,121.7,7,136.0,0
1,6,15.4,6,15.4,20,7,7,126.0,7,125.0,0
1,8,15.925,7,13.385714285714286,19,8,7,128.4,8,137.0,0
0,4,11.0,6,10.857142857142858,18,6,6,134.9,10,144.0,0
1,5,12.0,5,11.333333333333334,18,5,5,143.9,8,146.0,0
1,5,13.6,4,14.5,19,5,5,145.0,5,145.0,0
1,6,12.375,6,14.166666666666666,19,6,6,132.0,8,126.0,0
1,6,12.0,6,12.833333333333334,24,6,6,136.1,8,141.0,0
1,6,14.5,6,13.333333333333334,21,6,6,138.9,6,141.0,0
1,6,14.571428571428571,6,13.666666666666666,20,6,6,102.0,7,133.1,0
0,5,11.0,6,10.833333333333334,28,6,6,123.0,7,133.1,0
1,6,13.142857142857142,6,13.428571428571429,21,6,6,137.5,8,127.0,0
0,0,0.0,0,0.0,36,6,6,105.3,10,130.0,0
0,0,0.0,0,0.0,42,5,4,130.0,0,110.0,0
0,5,11.6,4,11.5,47,5,5,122.5,6,150.0,1
0,0,0.0,0,0.0,25,5,5,112.0,5,160.0,0
1,6,13.5,6,14.142857142857142,25,6,6,110.0,6,170.0,0
0,0,0.0,0,0.0,48,5,6,149.5,6,133.1,0
1,10,12.8,10,13.8,32,10,10,141.0,10,120.0,0
0,5,13.6,10,13.6,38,10,10,130.0,10,130.0,0
1,9,11.88888888888889,15,11.733333333333333,37,11,16,130.0,17,130.0,0
0,1,10.0,1,10.0,26,5,5,104.0,9,120.0,0
0,0,0.0,0,0.0,23,6,6,110.0,6,110.0,0
0,7,13.30625,6,13.046666666666669,26,8,7,127.0,10,150.0,0
1,7,13.285714285714286,10,11.8,26,7,11,130.0,7,133.1,0
1,8,13.11,8,13.11,18,8,8,127.5,8,145.0,0
1,7,14.414285714285716,7,14.414285714285716,27,8,8,130.0,8,130.0,0
0,0,0.0,0,0.0,24,5,5,115.0,10,115.0,0
1,5,12.2,5,12.333333333333334,20,5,5,126.8,7,124.0,0
0,1,10.0,0,0.0,18,7,7,116.7,8,124.0,0
1,8,13.3125,7,14.1,18,8,7,128.5,8,134.0,0
1,8,13.045,8,13.045,18,8,8,127.5,8,137.0,0
1,8,14.2525,8,14.2525,19,8,8,148.8,8,136.0,0
1,7,15.075714285714286,7,15.075714285714286,18,8,8,127.3,8,142.0,0
1,12,13.214285714285714,17,13.15,23,12,17,130.0,22,130.0,0
1,5,11.8,5,12.333333333333334,21,6,6,121.7,7,136.0,0
1,8,13.122222222222222,7,13.778571428571428,18,8,7,122.7,10,137.0,0
0,1,11.0,3,10.333333333333334,20,6,6,129.2,14,125.0,0
1,6,12.375,6,13.571428571428571,18,6,6,136.3,11,152.0,0
1,7,13.428571428571429,11,12.75,29,7,11,114.9,7,125.0,0
0,1,12.0,3,13.0,28,6,6,102.0,15,133.1,0
0,0,0.0,0,0.0,24,6,6,130.9,9,148.0,0
0,0,0.0,0,0.0,33,0,0,100.0,0,133.1,0
0,1,11.0,2,12.5,19,5,5,112.9,13,115.0,0
1,6,14.142857142857142,6,14.857142857142858,19,6,6,112.7,8,120.0,0
1,7,11.571428571428571,8,12.0,37,7,9,143.0,8,133.1,0
1,0,0.0,0,0.0,18,0,0,155.1,0,168.0,0
1,8,12.6875,7,12.828571428571427,37,8,7,146.6,8,133.1,0
0,0,0.0,0,0.0,36,8,7,141.0,0,137.0,0
1,5,14.0,6,13.333333333333334,19,6,6,120.6,8,123.0,0
1,14,13.072857142857144,14,13.072857142857144,33,14,14,110.0,20,150.0,6
0,3,11.0,5,12.0,34,7,7,108.6,7,120.0,0
1,6,16.0,6,15.5,18,6,6,134.9,6,145.0,0
0,0,0.0,0,0.0,20,6,6,120.0,6,120.0,0
1,6,15.166666666666666,6,14.714285714285714,19,6,6,141.3,6,142.0,0
1,6,15.333333333333334,6,16.714285714285715,20,6,6,135.6,6,147.0,0
1,6,11.666666666666666,6,10.857142857142858,19,6,6,121.5,7,125.0,0
1,6,12.416666666666666,6,11.658333333333331,19,8,7,125.0,11,126.0,0
1,6,12.0,5,11.6,22,6,6,119.1,7,132.0,0
1,6,12.666666666666666,6,12.166666666666666,18,6,6,116.7,8,123.0,0
1,6,12.833333333333334,6,12.5,19,6,6,124.9,6,128.0,0
0,5,12.56,5,12.56,31,7,7,114.0,8,100.0,0
1,8,14.23125,7,13.19,18,8,7,131.1,8,140.0,0
1,4,11.25,3,11.0,19,6,6,129.3,9,145.0,0
1,0,0.0,0,0.0,18,0,0,129.7,0,143.0,0
1,6,11.714285714285714,5,11.6,19,6,6,120.8,10,132.0,0
1,6,14.266666666666666,6,14.266666666666666,19,7,7,135.0,7,130.0,0
1,7,12.428571428571429,9,12.666666666666666,30,7,10,130.0,7,124.4,1
1,7,12.771428571428572,7,12.771428571428572,18,8,8,130.8,11,144.0,0
0,0,0.0,0,0.0,21,5,5,111.9,5,121.0,0
1,6,13.571428571428571,6,15.5,19,6,6,145.9,7,150.0,0
0,4,13.75,6,11.333333333333334,19,6,6,113.5,12,117.0,0
1,5,13.4,6,13.333333333333334,19,6,6,135.4,10,121.0,0
1,2,10.0,4,12.333333333333334,39,5,5,130.2,14,140.0,4
0,0,0.0,0,0.0,20,0,0,126.9,0,130.0,0
1,4,11.6,5,12.6,19,5,5,119.8,9,131.0,0
1,5,13.6,6,14.857142857142858,24,6,6,130.0,10,133.1,0
1,11,13.181818181818182,12,11.916666666666666,34,13,15,138.0,13,130.0,0
0,0,0.0,0,0.0,46,5,5,114.6,5,110.0,0
0,0,0.0,0,0.0,37,5,5,140.0,5,140.0,0
1,6,15.5,6,17.0,18,6,6,134.7,6,148.0,0
1,13,11.384615384615383,19,12.210526315789474,46,13,19,104.8,13,140.0,0
1,5,12.857142857142858,6,13.0,30,6,6,126.5,9,160.0,0
0,0,0.0,0,0.0,37,5,5,118.1,0,130.0,0
1,6,12.714285714285714,6,13.571428571428571,20,6,6,160.0,9,160.0,0
0,0,0.0,1,14.0,39,2,3,100.5,4,133.1,0
0,0,0.0,0,0.0,53,4,5,110.0,5,133.1,0
0,10,11.1,13,12.461538461538462,54,13,15,100.0,13,100.0,1
1,5,13.0,4,14.4,19,6,6,140.0,6,140.0,0
0,0,0.0,0,0.0,20,6,6,109.0,0,109.0,0
1,6,14.166666666666666,6,14.333333333333334,18,6,6,120.9,6,130.0,0
1,11,10.727272727272728,11,11.909090909090908,21,11,13,125.8,14,130.0,0
1,6,14.375,6,13.714285714285714,18,6,6,161.2,8,164.0,0
0,0,0.0,0,0.0,19,8,7,122.0,0,125.0,0
0,7,12.2375,5,13.46,18,7,7,127.9,8,137.0,0
1,6,13.333333333333334,6,15.0,19,6,6,135.8,6,133.0,0
0,0,0.0,0,0.0,18,0,0,149.7,0,163.0,0
1,5,12.8,5,13.4,19,6,6,137.3,6,160.0,0
1,4,13.75,4,11.25,34,6,6,110.0,8,120.0,0
1,5,11.6,5,12.6,18,5,5,146.4,7,140.0,0
1,6,11.833333333333334,6,12.666666666666666,50,6,6,121.0,6,140.0,0
1,19,12.105263157894736,21,12.333333333333334,41,19,21,125.2,19,140.0,0
0,5,11.0,5,12.0,22,6,6,119.6,11,115.0,0
1,5,16.6,5,16.4,43,5,5,142.8,5,140.0,0
0,0,0.0,0,0.0,50,6,1,123.5,0,133.1,0
1,4,14.75,6,12.75,60,6,6,100.0,6,133.1,0
1,5,14.4,5,14.8,47,5,5,150.3,5,133.1,0
1,17,11.5,17,10.36842105263158,22,17,17,128.2,18,116.0,0
0,0,0.0,0,0.0,41,8,7,114.3,0,110.0,0
1,13,12.384615384615383,13,12.692307692307692,32,15,15,120.0,22,120.0,0
0,0,0.0,0,0.0,50,5,5,110.7,0,133.1,0
0,0,0.0,0,0.0,54,5,7,169.2,10,133.1,0
0,8,11.875,11,13.0,34,13,12,100.0,22,133.1,0
0,3,11.666666666666666,4,12.5,45,6,6,144.5,8,133.1,0
1,4,11.25,5,12.2,47,6,6,134.5,10,133.1,0
0,2,12.0,1,10.0,33,5,5,113.4,13,133.1,0
1,6,11.5,6,12.333333333333334,43,6,6,128.0,8,140.0,0
1,12,15.23076923076923,13,14.307692307692308,54,12,13,120.0,15,120.0,0
1,8,13.5,11,14.454545454545457,39,8,11,147.5,8,130.0,0
1,5,13.2,5,11.0,39,5,5,120.7,5,120.0,0
1,6,12.833333333333334,6,13.142857142857142,18,6,6,153.7,6,153.0,0
1,6,11.857142857142858,6,13.75,19,6,6,121.9,7,131.0,0
1,5,13.8,6,14.0,18,6,6,119.4,9,126.0,0
1,6,12.5,8,13.75,44,6,8,157.8,9,110.0,0
0,0,0.0,0,0.0,27,5,5,154.0,6,150.0,0
1,6,12.428571428571429,6,13.166666666666666,18,6,6,135.9,8,131.0,0
0,6,12.0,9,12.444444444444445,45,7,12,130.0,8,130.0,0
1,5,13.0,6,12.666666666666666,20,6,6,118.9,7,122.0,0
1,6,10.5,6,11.333333333333334,40,6,6,152.4,7,151.0,0
1,8,14.575,7,13.6125,18,8,7,100.0,8,136.0,0
1,7,12.414285714285716,7,12.414285714285716,21,8,8,129.0,8,140.0,0
1,0,0.0,0,0.0,20,0,0,148.9,0,131.0,0
0,0,0.0,0,0.0,27,6,5,170.0,0,170.0,0
1,8,13.125,7,11.0,32,8,7,130.0,8,100.0,0
1,6,13.5,6,14.0,18,6,6,119.2,6,116.0,0
0,3,12.0,4,12.0,37,6,6,129.0,10,133.1,0
1,6,12.5,6,12.5,19,6,6,132.5,7,136.0,0
1,6,11.333333333333334,6,11.333333333333334,41,6,6,115.0,9,160.0,0
1,6,14.066666666666668,6,14.066666666666668,18,7,7,128.0,7,140.0,0
1,7,13.571428571428571,8,13.555555555555555,21,7,9,125.1,10,130.0,0
0,4,12.25,5,11.6,23,6,6,140.0,11,140.0,0
0,0,0.0,0,0.0,18,6,6,120.9,0,123.0,0
1,8,13.27625,8,13.27625,18,8,8,135.3,8,143.0,0
0,0,0.0,0,0.0,21,6,6,125.2,0,133.1,0
1,6,14.75,6,14.375,19,6,6,135.7,8,136.0,0
0,0,0.0,0,0.0,47,5,5,110.0,0,133.1,0
1,10,14.5,12,13.416666666666666,39,10,13,110.0,10,110.0,0
1,7,12.321428571428571,6,12.97166666666667,19,8,7,115.2,9,118.0,0
0,12,11.833333333333334,14,10.928571428571429,38,14,15,112.9,16,110.0,0
0,0,0.0,0,0.0,27,6,6,119.4,7,133.1,0
1,0,0.0,0,0.0,18,0,0,152.9,0,162.0,0
0,5,12.4,6,11.333333333333334,48,6,6,98.5,11,133.1,0
0,0,0.0,1,11.0,25,5,5,108.0,5,150.0,0
1,7,12.757142857142856,7,12.757142857142856,32,8,8,120.0,9,133.1,0
1,6,14.666666666666666,6,14.5,18,6,6,150.2,6,154.0,0
1,6,14.571428571428571,6,13.833333333333334,20,6,6,139.2,7,140.0,0
1,5,10.4,4,11.25,20,5,5,130.0,7,158.0,0
0,0,0.0,0,0.0,20,0,0,115.7,0,122.0,0
0,2,12.5,0,0.0,39,5,5,118.1,5,133.1,0
0,0,0.0,1,13.0,29,5,5,119.1,14,132.0,8
0,0,0.0,0,0.0,36,5,5,111.9,5,130.0,0
1,7,11.971428571428572,7,11.971428571428572,18,8,8,130.5,12,144.0,0
0,0,0.0,0,0.0,51,6,6,135.0,11,133.1,1
0,4,12.25,1,16.0,23,6,6,130.0,8,133.1,0
0,0,0.0,0,0.0,21,6,6,150.0,0,150.0,0
0,0,0.0,4,12.75,28,5,6,150.2,5,150.0,5
0,0,0.0,0,0.0,41,6,2,107.5,0,100.0,0
1,6,12.333333333333334,5,12.2,43,6,6,130.0,6,100.0,0
1,11,13.583333333333334,12,14.5,19,11,12,160.1,15,145.0,0
1,11,13.833333333333334,6,13.0,26,12,12,140.0,14,130.0,0
1,8,12.75,7,11.714285714285714,18,8,7,110.7,8,118.0,0
0,3,13.0,4,10.25,45,7,7,138.3,10,133.1,0
0,0,0.0,0,0.0,19,6,6,150.0,0,150.0,0
1,6,13.142857142857142,6,12.375,20,6,6,112.3,7,113.0,0
1,6,12.0,6,12.666666666666666,18,6,6,122.0,6,136.0,0
0,1,12.0,3,10.5,27,6,6,141.7,19,140.0,0
1,5,12.6,6,14.125,20,6,6,118.4,10,131.0,0
1,6,13.833333333333334,6,14.666666666666666,18,6,6,128.7,12,138.0,0
0,0,0.0,0,0.0,26,0,0,100.8,0,140.0,0
1,5,14.8,6,14.0,39,6,6,125.5,7,120.0,0
1,0,0.0,0,0.0,18,0,0,124.0,0,139.0,0
0,0,0.0,0,0.0,36,7,7,130.0,7,130.0,7
1,8,11.0,11,12.636363636363637,38,8,11,160.5,8,110.0,0
0,2,11.0,3,12.333333333333334,45,6,6,100.0,13,133.1,0
1,6,12.833333333333334,6,15.0,62,6,6,103.0,10,133.1,0
1,6,12.666666666666666,4,11.75,20,6,6,103.0,10,133.1,0
1,7,14.13714285714286,7,14.13714285714286,18,8,8,131.5,8,139.0,0
0,1,11.0,2,12.0,18,6,6,121.4,6,134.0,0
1,4,11.5,5,10.8,23,5,5,137.3,9,160.0,0
0,6,12.5,6,13.285714285714286,19,6,6,138.4,8,124.0,0
1,5,12.6,5,13.6,19,5,5,131.1,5,137.0,0
1,8,14.1875,7,13.55,18,8,7,100.0,8,157.0,0
1,6,11.166666666666666,4,13.5,41,6,6,100.0,7,100.0,0
1,5,14.2,5,11.6,51,6,6,159.0,9,130.0,0
1,4,12.6,10,12.5,24,7,10,120.6,9,133.1,0
0,2,12.666666666666666,1,11.0,25,5,5,134.0,11,120.0,4
1,3,12.333333333333334,4,11.6,20,5,5,116.5,10,128.0,0
0,0,0.0,0,0.0,19,0,0,113.9,0,124.0,0
1,10,14.6,10,14.636363636363637,41,10,10,130.0,13,130.0,0
1,6,12.166666666666666,6,13.0,19,6,6,129.9,6,132.0,0
0,16,13.875,14,12.785714285714286,28,17,18,133.7,18,133.1,0
1,5,12.0,6,14.5,21,6,6,124.8,7,129.0,0
0,4,12.75,4,14.6,22,5,5,133.6,5,135.0,1
1,6,12.166666666666666,6,12.5,18,6,6,133.5,6,138.0,0
1,6,13.125,6,14.0,19,6,6,128.0,8,135.0,0
1,8,14.575,7,13.801428571428572,19,8,7,127.2,8,131.0,0
1,6,13.666666666666666,6,14.428571428571429,25,6,6,150.0,7,150.0,0
1,6,14.35,6,14.35,18,7,7,127.8,7,133.0,0
1,6,13.5,6,14.333333333333334,19,6,6,125.2,6,135.0,0
1,6,11.833333333333334,6,13.333333333333334,46,6,6,100.0,6,100.0,0
1,11,13.25,12,13.0,19,11,12,151.4,14,158.0,0
1,4,13.0,6,14.5,18,6,6,163.3,11,172.0,0
1,7,11.82,7,11.82,19,8,8,118.0,8,123.0,0
0,0,0.0,0,0.0,20,6,6,140.2,0,144.0,0
1,6,12.666666666666666,5,12.4,38,6,6,128.5,7,140.0,0
1,6,11.857142857142858,6,12.571428571428571,18,6,6,131.5,8,136.0,0
1,8,14.9,7,13.857142857142858,18,8,7,132.6,8,137.0,0
1,5,13.8,5,11.833333333333334,18,6,6,122.1,7,128.0,0
1,6,13.666666666666666,6,14.666666666666666,19,6,6,133.0,8,130.0,0
0,0,0.0,0,0.0,37,5,4,127.0,10,138.0,0
1,7,12.18888888888889,7,13.422222222222224,19,8,7,136.4,11,139.0,0
0,5,12.2,6,14.0,19,6,6,129.0,8,136.0,0
0,8,13.375,7,12.142857142857142,19,8,7,119.0,8,126.0,0
1,5,13.0,5,12.8,18,5,5,128.0,5,135.0,0
1,8,14.955555555555556,7,14.572857142857142,18,8,7,117.1,9,122.0,0
1,4,11.0,4,11.25,18,5,5,136.3,6,137.0,0
0,4,14.6,5,14.4,18,6,6,130.7,11,137.0,0
1,8,14.4625,7,12.982857142857142,20,8,7,115.2,8,125.0,0
1,6,13.0,6,15.75,20,6,6,130.2,8,141.0,0
0,3,14.0,5,12.285714285714286,18,6,6,128.5,19,132.0,1
1,7,13.571428571428571,6,13.755,20,8,7,95.0,9,133.1,0
1,6,13.5,6,13.833333333333334,18,6,6,119.4,11,132.0,0
0,0,0.0,0,0.0,19,8,7,123.5,0,142.0,0
1,8,14.627777777777778,7,14.711111111111112,18,8,7,133.9,9,136.0,0
1,9,13.7,11,14.615384615384617,20,9,11,145.2,11,150.0,0
1,8,14.533333333333331,7,13.677142857142858,18,8,7,118.8,9,130.0,0
1,5,12.8,5,13.166666666666666,19,5,5,123.4,5,136.0,0
1,5,11.333333333333334,5,10.8,19,6,6,123.0,12,138.0,0
1,5,12.833333333333334,3,12.0,19,5,5,118.4,7,131.0,0
1,8,14.71875,6,13.958333333333334,18,8,7,131.6,8,147.0,0
0,4,12.25,4,13.0,19,6,6,122.3,9,140.0,0
1,0,0.0,0,0.0,24,0,0,151.7,0,152.0,0
1,0,0.0,0,0.0,18,0,0,176.0,0,169.0,0
1,7,14.0,7,14.0,18,8,8,133.0,8,149.0,0
0,3,11.333333333333334,4,12.0,19,6,6,119.6,11,122.0,0
1,7,14.0,8,13.625,35,7,8,134.0,7,130.0,0
1,4,10.0,4,12.5,19,5,5,132.0,8,145.0,1
0,11,11.909090909090908,14,12.428571428571429,28,14,15,130.0,22,130.0,0
1,8,15.9,7,13.3875,21,8,7,141.4,8,157.0,0
1,8,12.205555555555556,6,12.648333333333332,19,8,7,128.9,9,135.0,0
1,6,13.333333333333334,6,14.0,19,6,6,118.1,6,123.0,0
1,5,11.857142857142858,5,12.8,18,5,5,130.6,10,139.0,1
1,6,10.833333333333334,6,11.333333333333334,18,6,6,122.0,11,136.0,0
0,0,0.0,0,0.0,19,8,7,123.0,0,135.0,0
1,6,13.0,6,14.166666666666666,20,6,6,126.7,9,126.0,0
1,6,13.833333333333334,6,12.833333333333334,18,6,6,126.6,6,122.0,0
0,6,11.833333333333334,4,12.0,19,7,7,125.4,9,125.0,0
0,6,13.142857142857142,6,13.0,20,6,6,136.1,7,134.0,0
1,5,13.6,6,12.333333333333334,18,6,6,111.1,8,110.0,0
1,6,11.625,6,12.571428571428571,21,6,6,135.9,8,131.0,0
1,6,12.833333333333334,6,12.333333333333334,19,6,6,119.6,6,122.0,0
1,4,10.75,5,13.0,19,6,6,116.7,8,123.0,0
0,5,14.2,6,13.166666666666666,18,6,6,134.2,8,137.0,0
1,5,13.6,5,13.333333333333334,18,5,5,123.0,6,130.0,0
1,5,13.142857142857142,4,13.0,18,5,5,123.9,8,127.0,0
0,3,11.7,5,10.9,31,8,7,120.0,21,160.0,1
1,6,16.0,6,15.857142857142858,20,6,6,123.0,6,138.0,0
0,3,13.0,5,12.6,19,5,5,122.3,9,137.0,0
1,6,14.571428571428571,6,14.0,19,6,6,122.8,7,127.0,0
0,2,13.0,3,14.666666666666666,27,5,5,160.0,7,160.0,2
1,6,14.0,6,13.666666666666666,18,6,6,120.1,6,132.0,0
0,0,0.0,0,0.0,32,6,6,142.4,0,126.0,0
1,7,12.628571428571428,7,12.628571428571428,18,8,8,127.3,8,133.0,0
1,7,14.232857142857142,7,14.232857142857142,19,8,8,125.5,8,140.0,0
0,0,0.0,2,10.0,18,6,6,122.0,12,129.0,0
0,4,11.0,4,12.25,18,6,6,107.5,10,110.0,0
1,6,13.0,6,13.5,24,6,6,104.0,6,133.1,0
1,6,11.5,5,12.2,19,6,6,133.1,7,132.0,0
0,0,0.0,0,0.0,21,6,6,113.3,0,115.0,0
1,8,12.75,6,12.0,19,9,7,130.0,9,130.0,0
1,5,12.5,6,12.35,36,7,7,105.0,12,140.0,0
0,0,0.0,0,0.0,51,6,6,144.0,0,133.1,0
0,0,0.0,0,0.0,29,5,6,107.5,5,133.1,0
0,5,12.0,5,11.6,27,6,6,127.4,9,130.0,0
0,9,12.22222222222222,12,11.75,57,14,15,120.0,16,120.0,0
0,3,13.666666666666666,3,11.333333333333334,26,5,5,120.0,7,100.0,0
1,4,12.25,5,10.8,19,5,5,118.2,5,129.0,0
0,2,13.5,5,12.5,23,6,6,160.0,8,160.0,0
1,5,14.166666666666666,5,15.2,27,5,5,152.4,6,120.0,0
1,8,12.575,7,13.314285714285717,20,8,7,116.6,8,122.0,0
1,11,12.083333333333334,11,13.090909090909092,19,11,12,141.6,12,143.0,0
0,0,0.0,0,0.0,19,6,6,105.5,0,110.0,0
1,6,11.5,5,12.2,20,6,6,116.3,6,124.0,0
1,14,12.428571428571429,15,11.2,22,14,15,119.5,15,130.0,0
1,4,12.0,3,12.333333333333334,18,5,5,125.0,7,139.0,0
1,7,15.94285714285714,7,15.94285714285714,27,8,8,160.0,8,140.0,0
0,0,0.0,0,0.0,27,5,5,150.0,0,150.0,0
1,6,10.714285714285714,4,10.25,19,6,6,115.0,8,123.0,0
1,6,12.5,6,14.166666666666666,23,6,6,112.8,6,100.0,0
1,20,14.575,20,14.575,22,23,23,131.0,23,148.0,3
0,0,0.0,1,10.0,18,6,6,121.6,6,130.0,0
1,6,11.428571428571429,6,12.285714285714286,18,6,6,110.0,8,118.0,0
1,6,12.333333333333334,6,14.0,31,6,6,148.5,6,120.0,0
0,0,0.0,4,11.25,19,6,6,118.3,0,119.0,0
0,0,0.0,1,12.0,24,6,6,115.8,12,127.0,0
1,8,13.32625,7,13.47,19,8,7,121.2,8,134.0,0
1,5,12.8,5,12.4,19,5,5,136.2,5,133.0,0
0,4,11.5,3,11.75,26,6,6,100.2,11,133.1,3
0,0,0.0,0,0.0,27,0,0,152.7,0,180.0,0
1,6,12.428571428571429,6,12.0,19,6,6,123.1,7,129.0,0
0,5,15.4,5,15.333333333333334,29,5,5,130.0,6,120.0,0
1,8,12.32,8,12.32,18,8,8,125.0,8,141.0,0
1,8,14.75625,7,13.79857142857143,19,8,7,113.1,8,118.0,0
1,5,15.4,5,16.333333333333332,18,5,5,162.3,5,177.0,0
0,0,0.0,0,0.0,19,0,0,132.0,0,132.0,0
1,8,15.366666666666667,7,14.757142857142856,19,8,7,130.7,9,133.0,0
0,6,12.333333333333334,6,11.666666666666666,19,6,6,122.3,6,124.0,0
1,6,11.5,6,11.666666666666666,19,6,6,118.2,6,128.0,0
1,6,13.333333333333334,6,15.0,19,6,6,133.5,6,138.0,0
0,0,0.0,0,0.0,18,8,7,126.8,0,144.0,0
1,6,13.333333333333334,6,13.571428571428571,20,6,6,121.0,6,122.0,0
1,4,11.5,5,10.8,20,6,6,117.7,9,111.0,0
0,6,12.833333333333334,5,11.4,31,10,10,129.2,10,120.0,0
1,8,11.55,7,10.642857142857142,20,8,7,125.8,8,135.0,0
1,6,14.65,6,14.65,18,7,7,142.0,7,147.0,0
1,8,14.863636363636363,7,13.714285714285714,19,8,7,126.7,11,137.0,0
1,13,12.071428571428571,15,12.266666666666667,30,13,16,109.3,14,117.0,0
1,5,15.4,5,11.0,19,5,5,121.7,6,128.0,0
1,5,13.0,5,13.8,22,5,5,117.1,5,115.0,0
1,6,12.833333333333334,6,12.666666666666666,18,6,6,114.4,6,121.0,0
1,5,12.0,6,11.75,18,6,6,133.0,10,134.0,0
1,7,12.785714285714286,7,12.785714285714286,19,8,8,118.8,8,126.0,0
1,6,13.333333333333334,6,14.444444444444445,18,6,6,151.0,6,151.0,0
1,0,0.0,0,0.0,20,0,0,149.9,0,138.0,0
1,4,11.75,4,12.75,18,5,5,120.1,10,133.0,0
1,6,16.5,6,16.857142857142858,25,6,6,173.3,6,150.0,0
1,6,15.0,6,13.166666666666666,19,6,6,126.2,6,136.0,0
1,6,14.285714285714286,6,16.5,26,6,6,157.4,8,128.0,0
1,5,11.6,4,11.75,21,5,5,120.2,6,131.0,0
0,0,0.0,1,11.0,19,5,5,124.8,6,130.0,0
1,7,15.114285714285714,7,15.114285714285714,19,8,8,130.3,8,150.0,0
1,6,14.285714285714286,6,15.5,18,6,6,152.4,7,165.0,0
1,8,12.0,7,11.142857142857142,32,10,10,113.5,10,133.1,0
1,6,11.333333333333334,6,11.333333333333334,18,6,6,125.7,8,126.0,0
1,4,10.75,5,10.6,39,5,5,120.0,7,100.0,0
0,0,0.0,0,0.0,18,0,0,162.2,0,159.0,0
1,6,13.833333333333334,6,15.666666666666666,18,6,6,155.7,6,177.0,0
1,11,15.0,12,15.333333333333334,21,11,12,147.7,15,156.0,0
1,8,11.25,9,12.0,21,12,14,125.0,21,125.0,0
0,2,10.0,3,10.333333333333334,22,5,5,129.8,11,127.0,0
1,0,0.0,0,0.0,21,0,0,117.3,0,125.0,0
1,5,11.8,6,12.857142857142858,20,6,6,126.5,8,138.0,0
1,7,14.328571428571427,7,14.328571428571427,19,8,8,123.0,8,136.0,0
1,6,16.333333333333332,6,15.0,20,6,6,127.7,6,142.0,0
1,5,12.4,5,13.6,19,5,5,117.5,5,129.0,0
1,4,13.25,5,12.857142857142858,18,5,5,128.4,8,134.0,0
0,1,10.0,2,14.5,18,6,6,124.1,6,123.0,0
0,3,10.5,3,10.666666666666666,24,5,5,140.9,7,150.0,0
0,6,11.333333333333334,6,13.428571428571429,21,6,6,126.2,8,129.0,0
1,4,10.868,7,11.716666666666663,18,8,7,120.5,13,134.0,0
1,5,12.8,4,12.0,20,5,5,121.1,5,127.0,0
0,4,10.75,5,13.2,20,6,6,123.7,8,123.0,0
0,4,12.25,5,12.2,18,6,6,116.9,10,127.0,0
1,6,12.157142857142857,5,12.58,25,7,7,100.0,9,133.1,0
0,0,0.0,0,0.0,35,7,7,153.8,8,120.0,0
1,8,14.0,6,12.428571428571429,19,8,7,120.1,8,133.0,0
0,6,13.0,6,13.0,18,6,6,128.1,6,133.0,0
1,7,14.535714285714286,7,14.535714285714286,19,8,8,126.8,8,143.0,0
1,6,13.666666666666666,6,16.0,18,6,6,146.2,6,157.0,0
0,3,12.666666666666666,5,13.142857142857142,24,6,6,140.0,15,133.1,0
1,8,11.142857142857142,11,11.6875,25,10,14,134.5,20,145.0,0
1,5,13.666666666666666,6,13.833333333333334,19,6,6,107.5,12,111.0,0
